device_name_in_vd,ip,day,batch,org,type,softwareVersion,ping-status,sync-status,serialNo,model,existing-packageName,package_name,package_info
GER002228,100.110.15.215,1,11,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268179,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002232,100.110.15.212,1,11,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4330650,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002299,100.110.2.241,1,11,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372803,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002406,100.110.15.210,1,11,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268171,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002410,100.110.9.232,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3986854,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002471,100.110.15.198,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464831,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002525,100.110.2.226,1,12,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372797,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002531,100.110.8.187,1,12,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078145,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002609,100.110.2.22,1,12,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372807,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002618,100.110.9.237,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268151,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002630,100.110.9.246,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268181,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002652,100.110.15.206,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4435662,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002673,100.110.15.204,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4435749,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002762,100.110.8.127,1,12,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3887911,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER002765,100.110.8.111,1,12,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3887917,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003006,100.110.9.253,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268145,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003008,100.110.9.254,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4269762,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003014,100.110.15.202,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464970,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003028,100.110.15.199,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4506932,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003032,100.110.15.211,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464833,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003410,100.110.15.240,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464874,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003463,100.110.15.251,1,12,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4017465,FWA-3260,versa-flexvnf-20191106-113931-80561de-16.1R2S9,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003634,100.110.8.175,1,12,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4356824,FWA-3260,versa-flexvnf-20191106-113931-80561de-16.1R2S9,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003795,100.110.8.177,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099148,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003967,100.110.10.20,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4435600,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER003980,100.110.8.200,1,12,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3909037,FWA-3260,versa-flexvnf-20191106-113931-80561de-16.1R2S9,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004012,100.110.15.190,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4506854,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004016,100.110.15.189,1,12,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464890,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004232,192.168.28.44,1,12,IPC04584,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA1173567,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004291,100.110.2.133,1,12,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945747,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004367,192.168.28.37,1,12,IPC01941W,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004476,192.168.28.214,1,12,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945745,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004480,192.168.28.40,1,12,IPC04584,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA1714332,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004481,192.168.28.43,1,12,IPC04584,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA2820883,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004487,192.168.28.218,1,12,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945752,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004520,100.110.2.34,1,13,IPC04305W,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882139,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004743,192.168.28.239,1,13,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2876208,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004746,192.168.28.212,1,13,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4017460,FWA-3260,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004769,100.110.2.87,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2876203,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004791,100.110.2.32,1,13,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2876189,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004792,100.110.10.52,1,13,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464824,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004826,192.168.28.122,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945728,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004828,192.168.28.128,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830632,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004829,192.168.28.131,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945727,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004835,100.110.2.88,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882157,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004846,100.110.2.95,1,13,IPC060302230,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094311,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004856,192.168.28.24,1,13,IPC04489,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004868,100.110.2.132,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3007158,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004877,100.110.2.91,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830621,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004888,100.110.2.86,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882115,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004891,100.110.2.90,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094312,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004895,100.110.2.208,1,13,IPC04946,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882112,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004918,100.110.2.97,1,13,IPC060302230,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094305,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004925,100.110.2.109,1,13,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094324,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004926,100.110.2.112,1,13,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268117,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004935,100.110.8.143,1,13,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3887915,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004948,100.110.3.10,1,13,IPC04305W,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3189398,FWA-3260,versa-flexvnf-20190628-153900-80561de-16.1R2S9,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004962,100.110.3.55,1,13,IPC04305W,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3316631,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004970,100.110.3.134,1,13,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3548339,FWA-1010VC,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER004994,100.110.2.89,1,13,IPC060302230,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882153,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005030,100.110.8.183,1,13,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078115,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005056,100.110.8.161,1,13,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3999306,FWA-3260,versa-flexvnf-20191106-113931-80561de-16.1R2S9,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005079,100.110.8.174,1,13,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4017459,FWA-3260,versa-flexvnf-20191106-113931-80561de-16.1R2S9,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005083,100.110.8.172,1,13,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4000179,FWA-3260,versa-flexvnf-20191106-113931-80561de-16.1R2S9,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005104,100.110.2.2,1,13,IPC05410,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3773434,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005110,100.110.2.227,1,13,IPC04489,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3300295,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005126,100.110.9.23,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078120,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005131,100.110.8.105,1,14,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3873713,FWA-3260,versa-flexvnf-20191106-113931-80561de-16.1R2S9,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005183,100.110.9.16,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099144,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005190,100.110.9.32,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076471,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005211,100.110.2.212,1,14,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3725714,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005216,100.110.9.17,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099167,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005245,100.110.8.216,1,14,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4017457,FWA-3260,versa-flexvnf-20191106-113931-80561de-16.1R2S9,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005306,100.110.9.36,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4435635,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005307,100.110.9.37,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076483,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005308,100.110.9.39,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078101,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005311,100.110.9.42,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099147,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005312,100.110.9.43,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099158,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005323,100.110.9.93,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4435706,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005327,100.110.9.122,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464822,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005328,100.110.9.123,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464819,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005329,100.110.9.124,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078152,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005331,100.110.9.142,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076463,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005335,100.110.9.163,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268103,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005336,100.110.9.169,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268127,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
GER005337,100.110.9.176,1,14,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268104,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm,VERSA-FLEXVNF_15_2_R_3_3,versa-flexvnf-20161208-110445-87bfb51-15.2R3.3-wsm
